2,0,CT_abs,DS,0,0.500000000,1,0.000208700,1,206.068909797,206.068909797,141.492860850,1,0,
2,0,CT_abs,DS,0,0.500000000,2,0.000293138,1,353.000233168,353.000233168,244.428872010,1,0,
2,0,CT_abs,DS,0,0.500000000,3,0.000358790,1,539.374942848,539.374942848,282.935574089,1,0,
2,0,CT_abs,DS,0,0.500000000,4,0.000255748,1,281.598350693,281.598350693,162.051020922,1,0,
2,0,CT_abs,DS,0,0.500000000,5,0.000251370,1,285.744271285,285.744271285,245.339092380,1,0,
2,0,CT_abs,DS,0,0.500000000,6,0.000356556,1,450.952920610,450.952920610,228.273466247,1,0,
2,0,CT_abs,DS,0,0.500000000,7,0.000330117,1,417.260834810,417.260834810,298.214917766,1,0,
2,0,CT_abs,DS,0,0.500000000,8,0.000247672,1,255.638640512,255.638640512,195.049854380,1,0,
2,0,CT_abs,DS,0,0.500000000,9,0.000202488,1,292.213267198,292.213267198,152.468952818,1,0,
2,0,CT_abs,DS,0,0.500000000,10,0.000275104,1,262.690922003,262.690922003,135.439096262,1,0,
2,0,CT_abs,DS,0,0.500000000,11,0.000249036,1,315.746410991,315.746410991,189.168639105,1,0,
2,0,CT_abs,DS,0,0.500000000,12,0.000168776,1,220.306060108,220.306060108,140.322806489,1,0,
2,0,CT_abs,DS,0,0.500000000,14,0.000251529,1,285.784710108,285.784710108,235.162874280,1,0,
2,0,CT_abs,DS,0,0.500000000,13,0.000466862,1,431.957100585,432.023022950,243.153507174,2,0,
2,0,CT_abs,DS,0,0.500000000,15,0.000435454,1,384.561651701,384.561651701,201.872894148,1,0,
2,0,CT_abs,DS,0,0.500000000,16,0.000278921,1,379.220386171,379.220386171,229.333136953,1,0,
2,0,CT_abs,DS,0,0.500000000,17,0.000165880,1,120.799878593,120.799878593,104.634232843,1,0,
2,0,CT_abs,DS,0,0.500000000,18,0.000271697,1,298.977923429,298.977923429,263.400004853,1,0,
2,0,CT_abs,DS,0,0.500000000,19,0.000254195,1,304.802216796,304.802216796,244.058413715,1,0,
2,0,CT_abs,DS,0,0.500000000,20,0.000287046,1,390.842684747,390.842684747,225.768449992,1,0,
2,0,CT_abs,DS,0,0.500000000,22,0.000231602,1,264.068236942,264.068236942,136.638793486,1,0,
2,0,CT_abs,DS,0,0.500000000,21,0.000306793,1,329.932065186,329.932065186,205.893265976,1,0,
2,0,CT_abs,DS,0,0.500000000,23,0.000393535,1,461.676971333,461.676971333,280.378546345,1,0,
2,0,CT_abs,DS,0,0.500000000,24,0.000687173,1,363.070255110,363.704762965,239.915008764,3,0,
2,0,CT_abs,DS,0,0.500000000,25,0.000299117,1,356.807237582,356.807237582,197.608493565,1,0,
2,0,CT_abs,DS,0,0.500000000,26,0.000105717,1,73.252424043,73.252424043,46.849101288,1,0,
2,0,CT_abs,DS,0,0.500000000,27,0.000330919,1,414.586675423,414.586675423,267.596514141,1,0,
2,0,CT_abs,DS,0,0.500000000,28,0.000272298,1,387.637229079,387.637229079,258.600555183,1,0,
2,0,CT_abs,DS,0,0.500000000,29,0.000120886,1,105.040866451,105.040866451,80.305110507,1,0,
2,0,CT_abs,DS,0,0.500000000,30,0.000179274,1,157.233837783,157.233837783,130.500474635,1,0,
2,0,CT_abs,DS,0,0.500000000,31,0.000244146,1,263.914191471,263.914191471,242.379280504,1,0,
2,0,CT_abs,DS,0,0.500000000,33,0.000126276,1,111.006018031,111.006018031,60.295318960,1,0,
2,0,CT_abs,DS,0,0.500000000,34,0.000092874,1,99.118832623,99.118832623,64.273977768,1,0,
2,0,CT_abs,DS,0,0.500000000,36,0.000201027,1,259.722281044,259.722281044,216.163434769,1,0,
2,0,CT_abs,DS,0,0.500000000,35,0.000596475,1,309.796900855,310.910230966,186.377498646,2,0,
2,0,CT_abs,DS,0,0.500000000,32,0.008692006,1,512.526857906,514.810690932,270.147577401,26,0,
2,0,CT_abs,DS,0,0.500000000,37,0.000178815,1,179.632815270,179.632815270,121.145164893,1,0,
2,0,CT_abs,DS,0,0.500000000,38,0.000348792,1,492.308305631,492.308305631,268.679032359,1,0,
2,0,CT_abs,DS,0,0.500000000,39,0.000285463,1,470.316362293,470.316362293,250.836763203,1,0,
2,0,CT_abs,DS,0,0.500000000,40,0.000133138,1,170.879480376,170.879480376,95.013829758,1,0,
2,0,CT_abs,DS,0,0.500000000,41,0.000142386,1,185.791116088,185.791116088,124.988583471,1,0,
2,0,CT_abs,DS,0,0.500000000,42,0.000164859,1,210.301674950,210.301674950,138.958531353,1,0,
2,0,CT_abs,DS,0,0.500000000,43,0.000121817,1,130.684057184,130.684057184,72.343662006,1,0,
2,0,CT_abs,DS,0,0.500000000,44,0.000227465,1,362.258520138,362.258520138,196.217983915,1,0,
2,0,CT_abs,DS,0,0.500000000,45,0.000192340,1,178.114131262,178.114131262,147.961202236,1,0,
2,0,CT_abs,DS,0,0.500000000,46,0.000172382,1,237.070337301,237.070337301,119.455275981,1,0,
2,0,CT_abs,DS,0,0.500000000,47,0.000291534,1,367.467001884,367.467001884,204.950462330,1,0,
2,0,CT_abs,DS,0,0.500000000,48,0.000161490,1,173.394471674,173.394471674,115.215457206,1,0,
2,0,CT_abs,DS,0,0.500000000,49,0.000187550,1,246.499140884,246.499140884,151.210847882,1,0,
2,0,CT_abs,DS,0,0.500000000,50,0.002422155,1,389.444193402,389.917932131,218.028767649,14,0,
2,0,CT_abs,DS,0,0.500000000,51,0.000339383,1,277.671311554,277.671311554,207.890973073,1,0,
2,0,CT_abs,DS,0,0.500000000,52,0.000331128,1,462.511402029,462.511402029,278.638909720,1,0,
2,0,CT_abs,DS,0,0.500000000,53,0.000187631,1,218.820136061,218.820136061,130.201428701,1,0,
2,0,CT_abs,DS,0,0.500000000,54,0.000357477,1,473.706012927,473.706012927,294.431013432,1,0,
2,0,CT_abs,DS,0,0.500000000,55,0.000264704,1,353.609052599,353.609052599,254.274499625,1,0,
2,0,CT_abs,DS,0,0.500000000,56,0.000207548,1,237.419077617,237.419077617,141.005241561,1,0,
2,0,CT_abs,DS,0,0.500000000,58,0.000113161,1,96.551820304,96.551820304,53.131937145,1,0,
2,0,CT_abs,DS,0,0.500000000,57,0.000287046,1,389.940694704,389.940694704,206.723785947,1,0,
2,0,CT_abs,DS,0,0.500000000,59,0.000297356,1,398.799673427,398.799673427,272.851513251,1,0,
2,0,CT_abs,DS,0,0.500000000,60,0.000288379,1,354.402505913,354.402505913,189.831559666,1,0,
2,0,CT_abs,DS,0,0.500000000,61,0.000281465,1,368.520761996,368.520761996,351.963496367,1,0,
2,0,CT_abs,DS,0,0.500000000,62,0.000293519,1,375.077843594,375.077843594,204.223694754,1,0,
2,0,CT_abs,DS,0,0.500000000,63,0.000264093,1,412.804560220,412.804560220,221.182945721,1,0,
2,0,CT_abs,DS,0,0.500000000,65,0.000160510,1,192.092479342,192.092479342,100.387145998,1,0,
2,0,CT_abs,DS,0,0.500000000,64,0.001637800,1,280.264162668,280.625370594,216.465387861,3,0,
2,0,CT_abs,DS,0,0.500000000,66,0.000186018,1,210.885393952,210.885393952,190.767365967,1,0,
2,0,CT_abs,DS,0,0.500000000,68,0.000195575,1,251.672164314,251.672164314,177.296960396,1,0,
2,0,CT_abs,DS,0,0.500000000,67,0.000352689,1,425.291396118,425.291396118,240.602474611,1,0,
2,0,CT_abs,DS,0,0.500000000,69,0.000160921,1,211.044030366,211.044030366,145.921786244,1,0,
2,0,CT_abs,DS,0,0.500000000,71,0.000096029,1,72.982576441,72.982576441,43.246848037,1,0,
2,0,CT_abs,DS,0,0.500000000,70,0.000426094,1,554.785013307,554.785013307,306.234115233,1,0,
2,0,CT_abs,DS,0,0.500000000,72,0.000192870,1,240.533844936,240.533844936,159.876901480,1,0,
2,0,CT_abs,DS,0,0.500000000,73,0.000167193,1,153.971742246,153.971742246,88.243814526,1,0,
2,0,CT_abs,DS,0,0.500000000,74,0.000215322,1,256.177282182,256.177282182,180.555098651,1,0,
2,0,CT_abs,DS,0,0.500000000,75,0.000135964,1,134.074747837,134.074747837,72.266695155,1,0,
2,0,CT_abs,DS,0,0.500000000,76,0.000235210,1,279.379877470,279.379877470,170.320320417,1,0,
2,0,CT_abs,DS,0,0.500000000,77,0.000355926,1,404.948820875,404.948820875,231.126867889,1,0,
2,0,CT_abs,DS,0,0.500000000,79,0.000179305,1,190.828874677,190.828874677,96.737227356,1,0,
2,0,CT_abs,DS,0,0.500000000,78,0.000283109,1,425.112072830,425.112072830,242.264800403,1,0,
2,0,CT_abs,DS,0,0.500000000,80,0.000260296,1,389.156399117,389.156399117,198.140116928,1,0,
2,0,CT_abs,DS,0,0.500000000,81,0.000318345,1,428.317800426,428.317800426,262.122225128,1,0,
2,0,CT_abs,DS,0,0.500000000,83,0.000269804,1,398.950674858,398.950674858,210.460874440,1,0,
2,0,CT_abs,DS,0,0.500000000,84,0.000189573,1,214.832772812,214.832772812,142.712578025,1,0,
2,0,CT_abs,DS,0,0.500000000,82,0.004645437,1,375.884348672,376.159202917,201.067244889,24,0,
2,0,CT_abs,DS,0,0.500000000,85,0.000257031,1,348.708241902,348.708241902,202.893727699,1,0,
2,0,CT_abs,DS,0,0.500000000,86,0.000166121,1,201.922101241,201.922101241,103.447547528,1,0,
2,0,CT_abs,DS,0,0.500000000,87,0.000210684,1,330.480080939,330.480080939,205.801234935,1,0,
2,0,CT_abs,DS,0,0.500000000,88,0.000211455,1,227.580479956,227.580479956,167.978225114,1,0,
2,0,CT_abs,DS,0,0.500000000,89,0.000159949,1,206.115551055,206.115551055,128.583652902,1,0,
2,0,CT_abs,DS,0,0.500000000,90,0.000510052,1,392.802030259,393.436521468,241.510643167,2,0,
2,0,CT_abs,DS,0,0.500000000,91,0.000194514,1,243.163576891,243.163576891,138.884325250,1,0,
2,0,CT_abs,DS,0,0.500000000,92,0.000164127,1,182.369821903,182.369821903,114.579284777,1,0,
2,0,CT_abs,DS,0,0.500000000,93,0.000253815,1,293.962915781,293.962915781,215.166197864,1,0,
2,0,CT_abs,DS,0,0.500000000,95,0.000187810,1,234.921808597,234.921808597,171.187754312,1,0,
2,0,CT_abs,DS,0,0.500000000,94,0.000291724,1,360.157692383,360.157692383,226.412313987,1,0,
2,0,CT_abs,DS,0,0.500000000,96,0.000349002,1,455.031547288,455.031547288,246.205633810,1,0,
2,0,CT_abs,DS,0,0.500000000,98,0.000253884,1,361.299810266,361.299810266,302.800017077,1,0,
