2,0,CT,0,0,0.500000000,1,0.000143799,1,402.557175079,402.557175079,307.488340491,1,0,
2,0,CT,0,0,0.500000000,2,0.000165680,1,579.916368951,579.916368951,319.246249715,1,0,
2,0,CT,0,0,0.500000000,3,0.000110235,1,336.219825029,336.219825029,289.965366432,1,0,
2,0,CT,0,0,0.500000000,4,0.000134401,1,389.642943342,389.642943342,205.250001847,1,0,
2,0,CT,0,0,0.500000000,5,0.000150641,1,398.470775559,398.470775559,360.815717374,1,0,
2,0,CT,0,0,0.500000000,6,0.000128580,1,279.474646552,279.474646552,185.297181877,1,0,
2,0,CT,0,0,0.500000000,7,0.000076212,1,123.596405537,123.596405537,99.030898999,1,0,
2,0,CT,0,0,0.500000000,8,0.000137748,1,337.335952132,337.335952132,182.068071930,1,0,
2,0,CT,0,0,0.500000000,9,0.000133388,1,418.658881537,418.658881537,259.098596851,1,0,
2,0,CT,0,0,0.500000000,10,0.000202579,1,697.608446406,697.608446406,356.343852642,1,0,
2,0,CT,0,0,0.500000000,11,0.000143759,1,413.370838157,413.370838157,256.673302579,1,0,
2,0,CT,0,0,0.500000000,12,0.000174827,1,324.265459998,324.265459998,259.948999783,1,0,
2,0,CT,0,0,0.500000000,13,0.000158856,1,583.732738737,583.732738737,431.550147901,1,0,
2,0,CT,0,0,0.500000000,14,0.000276236,1,728.030871506,733.934247704,390.660873425,2,0,
2,0,CT,0,0,0.500000000,15,0.000081392,1,175.428404601,175.428404601,153.073450278,1,0,
2,0,CT,0,0,0.500000000,16,0.000102872,1,576.911536587,576.911536587,342.111000022,1,0,
2,0,CT,0,0,0.500000000,17,0.000179927,1,440.831327983,440.831327983,238.674012329,1,0,
2,0,CT,0,0,0.500000000,18,0.000206667,1,597.891517178,597.891517178,313.977965764,1,0,
2,0,CT,0,0,0.500000000,19,0.000101409,1,351.643943707,351.643943707,279.921425316,1,0,
2,0,CT,0,0,0.500000000,20,0.000133550,1,410.724067690,410.724067690,240.358826846,1,0,
2,0,CT,0,0,0.500000000,21,0.000349362,1,707.986016448,707.986016448,355.966045515,1,0,
2,0,CT,0,0,0.500000000,22,0.000130093,1,487.162526280,487.162526280,273.200167173,1,0,
2,0,CT,0,0,0.500000000,23,0.000145583,1,513.842856754,513.842856754,342.826628068,1,0,
2,0,CT,0,0,0.500000000,24,0.000143688,1,667.790023161,667.790023161,342.828657874,1,0,
2,0,CT,0,0,0.500000000,25,0.000110236,1,355.968518158,355.968518158,219.465625206,1,0,
2,0,CT,0,0,0.500000000,26,0.000087092,1,360.799743930,360.799743930,289.965366432,1,0,
2,0,CT,0,0,0.500000000,27,0.000078738,1,214.200375328,214.200375328,157.697309876,1,0,
2,0,CT,0,0,0.500000000,28,0.000117409,1,330.779572314,330.779572314,201.371145317,1,0,
2,0,CT,0,0,0.500000000,29,0.000108182,1,554.901058090,554.901058090,310.584042507,1,0,
2,0,CT,0,0,0.500000000,30,0.000191778,1,622.811535734,623.434059173,378.846671063,2,0,
2,0,CT,0,0,0.500000000,32,0.000075821,1,472.404216560,472.404216560,274.767059559,1,0,
2,0,CT,0,0,0.500000000,31,0.000118582,1,231.303395204,231.303395204,174.607013517,1,0,
2,0,CT,0,0,0.500000000,33,0.000120144,1,308.018925756,308.018925756,213.868280898,1,0,
2,0,CT,0,0,0.500000000,34,0.000157204,1,625.625578931,625.625578931,351.674589756,1,0,
2,0,CT,0,0,0.500000000,35,0.000189264,1,667.403489457,667.403489457,434.063607451,1,0,
2,0,CT,0,0,0.500000000,36,0.000218938,1,526.350877577,527.776614258,265.416135092,2,0,
2,0,CT,0,0,0.500000000,37,0.000124663,1,529.324410041,529.324410041,278.735911291,1,0,
2,0,CT,0,0,0.500000000,38,0.000161431,1,535.725995265,535.725995265,407.470685310,1,0,
2,0,CT,0,0,0.500000000,39,0.000149219,1,340.127816541,340.127816541,309.695104632,1,0,
2,0,CT,0,0,0.500000000,40,0.000093796,1,314.863461897,314.863461897,160.541063532,1,0,
2,0,CT,0,0,0.500000000,41,0.000093443,1,275.826325799,275.826325799,144.285119427,1,0,
2,0,CT,0,0,0.500000000,42,0.000087414,1,195.121296997,195.121296997,155.959476013,1,0,
2,0,CT,0,0,0.500000000,43,0.000102851,1,442.491357305,442.491357305,232.327576412,1,0,
2,0,CT,0,0,0.500000000,44,0.000126977,1,531.659325769,531.659325769,381.646478688,1,0,
2,0,CT,0,0,0.500000000,45,0.000106018,1,188.022046917,188.022046917,145.734268497,1,0,
2,0,CT,0,0,0.500000000,46,0.000095528,1,382.690690277,382.690690277,240.824607255,1,0,
2,0,CT,0,0,0.500000000,47,0.000117900,1,378.950098186,378.950098186,357.843614995,1,0,
2,0,CT,0,0,0.500000000,48,0.000098775,1,338.077735026,338.077735026,171.149005251,1,0,
2,0,CT,0,0,0.500000000,49,0.000097422,1,496.397816744,496.397816744,260.558913526,1,0,
2,0,CT,0,0,0.500000000,50,0.000217466,1,499.108645474,499.108645474,260.732128806,1,0,
2,0,CT,0,0,0.500000000,51,0.000080300,1,275.135083873,275.135083873,259.555589305,1,0,
2,0,CT,0,0,0.500000000,52,0.000085711,1,343.498191068,343.498191068,235.973630976,1,0,
2,0,CT,0,0,0.500000000,53,0.000125404,1,473.501964524,473.501964524,337.308957191,1,0,
2,0,CT,0,0,0.500000000,54,0.000135683,1,329.391854274,329.391854274,246.711856329,1,0,
2,0,CT,0,0,0.500000000,55,0.000143819,1,309.414197841,309.414197841,158.229163707,1,0,
2,0,CT,0,0,0.500000000,56,0.000623574,1,588.672557315,591.246020897,314.642582154,7,0,
2,0,CT,0,0,0.500000000,57,0.000359972,1,399.253012137,399.253012137,304.410036593,1,0,
2,0,CT,0,0,0.500000000,58,0.000123401,1,466.711455066,466.711455066,380.884066915,1,0,
2,0,CT,0,0,0.500000000,59,0.000092523,1,368.245789056,368.245789056,246.915298561,1,0,
2,0,CT,0,0,0.500000000,60,0.000085700,1,326.885565480,326.885565480,237.107836238,1,0,
2,0,CT,0,0,0.500000000,61,0.000111598,1,328.611920602,328.611920602,181.202812701,1,0,
2,0,CT,0,0,0.500000000,62,0.000090490,1,360.870714338,360.870714338,311.035779733,1,0,
2,0,CT,0,0,0.500000000,64,0.000155420,1,512.006164171,512.006164171,319.092425481,1,0,
2,0,CT,0,0,0.500000000,63,0.002039970,1,483.881314528,494.610775243,282.273567366,17,0,
2,0,CT,0,0,0.500000000,65,0.000081673,1,159.861353839,159.861353839,133.405526440,1,0,
2,0,CT,0,0,0.500000000,67,0.000107110,1,530.149992574,530.149992574,313.202349543,1,0,
2,0,CT,0,0,0.500000000,66,0.001595960,1,455.315439327,462.669822114,291.565364589,27,0,
2,0,CT,0,0,0.500000000,68,0.000106027,1,271.876435798,271.876435798,182.366940061,1,0,
2,0,CT,0,0,0.500000000,69,0.000081382,1,297.232037103,297.232037103,184.062710848,1,0,
2,0,CT,0,0,0.500000000,70,0.000126276,1,315.862376731,315.862376731,190.195145909,1,0,
2,0,CT,0,0,0.500000000,71,0.000086552,1,157.650765578,157.650765578,85.524252866,1,0,
2,0,CT,0,0,0.500000000,72,0.000169827,1,510.435716117,515.243580953,269.510704762,2,0,
2,0,CT,0,0,0.500000000,73,0.000160110,1,546.418071382,546.418071382,292.722558669,1,0,
2,0,CT,0,0,0.500000000,74,0.000121227,1,313.009777595,313.009777595,168.200394328,1,0,
2,0,CT,0,0,0.500000000,75,0.000170089,1,592.005280922,592.005280922,347.745596458,1,0,
2,0,CT,0,0,0.500000000,76,0.000115496,1,328.388680501,328.388680501,271.561148009,1,0,
2,0,CT,0,0,0.500000000,77,0.000100397,1,238.935938960,238.935938960,165.138888680,1,0,
2,0,CT,0,0,0.500000000,78,0.000135924,1,670.627893941,670.627893941,350.430388533,1,0,
2,0,CT,0,0,0.500000000,79,0.000136434,1,527.067995027,527.067995027,321.025873886,1,0,
2,0,CT,0,0,0.500000000,80,0.000094626,1,209.374389474,209.374389474,172.908919709,1,0,
2,0,CT,0,0,0.500000000,81,0.000126837,1,294.616077453,294.616077453,164.938779920,1,0,
2,0,CT,0,0,0.500000000,82,0.000379739,1,610.794000710,611.416524148,385.271774204,4,0,
2,0,CT,0,0,0.500000000,83,0.000066475,1,124.908055674,124.908055674,77.398461740,1,0,
2,0,CT,0,0,0.500000000,84,0.000170659,1,451.334630601,451.334630601,306.814180219,1,0,
2,0,CT,0,0,0.500000000,86,0.000104075,1,378.443993986,378.443993986,240.867605948,1,0,
2,0,CT,0,0,0.500000000,85,0.000145562,1,386.332231102,386.332231102,332.017738258,1,0,
2,0,CT,0,0,0.500000000,87,0.000158978,1,377.133131432,377.133131432,260.742409515,1,0,
2,0,CT,0,0,0.500000000,88,0.000082664,1,364.848945016,364.848945016,183.293498802,1,0,
2,0,CT,0,0,0.500000000,89,0.000224669,1,575.179403099,575.179403099,430.958999575,1,0,
2,0,CT,0,0,0.500000000,90,0.000084818,1,214.061096647,214.061096647,131.509307318,1,0,
2,0,CT,0,0,0.500000000,91,0.000079699,1,253.363541061,253.363541061,207.621788605,1,0,
2,0,CT,0,0,0.500000000,92,0.000082143,1,173.518156602,173.518156602,90.375835875,1,0,
2,0,CT,0,0,0.500000000,93,0.000152945,1,334.514868306,335.940604987,269.235576786,2,0,
2,0,CT,0,0,0.500000000,94,0.000092292,1,432.468074029,432.468074029,226.674834656,1,0,
2,0,CT,0,0,0.500000000,95,0.000128520,1,445.331181856,445.331181856,288.633646277,1,0,
2,0,CT,0,0,0.500000000,96,0.000108533,1,387.900536193,387.900536193,213.129491915,1,0,
2,0,CT,0,0,0.500000000,97,0.000115906,1,347.938092634,347.938092634,253.634839760,1,0,
2,0,CT,0,0,0.500000000,98,0.000127989,1,461.573603494,461.573603494,231.526683480,1,0,
2,0,CT,0,0,0.500000000,99,0.000141474,1,322.721574619,327.529439455,180.325197074,2,0,
2,0,CT,0,0,0.500000000,100,0.000134751,1,446.869011962,446.869011962,265.378958454,1,0,
3,0,CT,0,0,0.500000000,1,0.000229789,1,645.430490069,645.430490069,307.488340491,1,0,
3,0,CT,0,0,0.500000000,3,0.000120837,1,382.338717694,382.338717694,289.965366432,1,0,
